order_id,customer_id,order_date,order_amount,status
,cus_56874,2026-07-15T04:35:47.961Z,883.40,pending
,cus_68129,2026-07-23T10:09:47.028Z,946.73,pending
,cus_22893,2026-07-12T12:31:36.146Z,315.19,pending
,cus_94953,2026-07-09T16:04:08.814Z,827.45,shipped
,cus_56266,2026-07-14T13:44:20.763Z,889.41,failed
,cus_22493,2026-07-16T01:03:40.501Z,46.44,completed
,cus_29494,2026-07-09T16:21:04.359Z,23.48,failed
,cus_44983,2026-07-17T23:09:25.476Z,236.23,completed
,cus_19472,2026-07-13T11:59:06.669Z,437.27,completed
,cus_34065,2026-07-11T07:35:27.449Z,93.25,failed
,cus_40688,2026-07-13T19:16:45.017Z,366.30,pending
,cus_45769,2026-07-09T21:46:04.609Z,352.54,shipped
,cus_16182,2026-07-19T10:00:08.004Z,508.14,shipped
,cus_31980,2026-07-20T02:59:42.433Z,912.18,shipped
,cus_94059,2026-07-10T19:10:33.638Z,679.94,pending
,cus_91377,2026-07-18T20:37:09.879Z,951.35,shipped
,cus_47964,2026-07-19T17:31:52.493Z,413.33,failed
,cus_64445,2026-07-16T22:45:31.838Z,993.59,shipped
,cus_25531,2026-07-19T09:52:09.856Z,210.46,failed
,cus_18115,2026-07-22T07:46:56.824Z,10.20,pending
,cus_13805,2026-07-22T14:56:55.033Z,14.18,failed
,cus_25599,2026-07-14T13:19:32.950Z,258.44,pending
,cus_95696,2026-07-13T10:24:29.662Z,986.27,shipped
,cus_16967,2026-07-14T23:00:53.593Z,409.60,pending
,cus_11701,2026-07-20T21:41:49.951Z,295.61,shipped
,cus_51822,2026-07-21T23:17:27.923Z,64.22,completed
,cus_43612,2026-07-16T00:18:59.575Z,229.97,completed
,cus_93475,2026-07-21T01:45:17.079Z,963.92,completed
,cus_28615,2026-07-18T13:02:51.124Z,869.60,failed
,cus_64761,2026-07-12T04:07:17.905Z,454.39,failed
,cus_57643,2026-07-24T13:56:44.873Z,311.76,shipped
,cus_43851,2026-07-22T12:22:43.264Z,526.10,pending
,cus_41036,2026-07-11T01:04:11.843Z,995.95,shipped
,cus_67241,2026-07-13T20:32:59.242Z,499.77,shipped
,cus_73724,2026-07-18T21:38:51.236Z,466.13,pending
,cus_10828,2026-07-23T02:48:39.429Z,494.79,shipped
,cus_23720,2026-07-21T14:59:29.969Z,960.50,pending
,cus_21965,2026-07-15T08:38:55.378Z,535.79,shipped
,cus_75473,2026-07-15T17:30:23.653Z,134.50,shipped
,cus_30498,2026-07-18T01:15:09.444Z,404.67,shipped
,cus_97580,2026-07-19T16:54:29.131Z,526.04,failed
,cus_75254,2026-07-15T14:46:35.019Z,948.03,shipped
,cus_60953,2026-07-24T06:27:13.347Z,495.71,shipped
,cus_35249,2026-07-22T13:43:51.110Z,313.78,pending
,cus_49690,2026-07-24T04:58:49.116Z,800.92,completed
,cus_71244,2026-07-17T16:50:04.572Z,766.13,pending
,cus_33165,2026-07-24T13:50:36.405Z,473.38,completed
,cus_28320,2026-07-10T20:42:49.199Z,849.98,pending
,cus_78042,2026-07-09T20:03:13.676Z,482.30,pending
,cus_53796,2026-07-14T01:31:28.662Z,992.38,failed
,cus_42420,2026-07-19T07:42:11.559Z,814.94,failed
,cus_60776,2026-07-24T03:37:47.291Z,879.27,failed
,cus_86128,2026-07-24T14:43:28.811Z,274.52,shipped
,cus_78351,2026-07-19T01:39:52.257Z,606.33,pending
,cus_23194,2026-07-15T08:32:20.020Z,465.12,completed
,cus_85892,2026-07-21T21:52:53.017Z,769.71,pending
,cus_14785,2026-07-16T03:12:43.233Z,10.89,pending
,cus_61956,2026-07-16T16:13:34.769Z,926.75,shipped
,cus_93484,2026-07-19T04:34:55.317Z,172.42,completed
,cus_86442,2026-07-22T00:14:58.712Z,882.41,shipped
,cus_96211,2026-07-13T13:03:33.995Z,807.41,failed
,cus_61758,2026-07-11T20:41:23.841Z,875.46,pending
,cus_11601,2026-07-14T05:16:28.879Z,582.04,failed
,cus_23366,2026-07-20T01:37:39.705Z,930.89,completed
,cus_96203,2026-07-09T16:46:08.948Z,363.83,pending
,cus_80694,2026-07-10T12:15:03.259Z,340.09,completed
,cus_17260,2026-07-20T13:19:14.009Z,708.82,pending
,cus_14509,2026-07-18T22:01:28.648Z,187.10,pending
,cus_90656,2026-07-12T04:02:28.652Z,33.75,failed
,cus_96692,2026-07-24T03:13:23.275Z,370.58,shipped
,cus_52301,2026-07-11T15:22:55.026Z,235.15,failed
,cus_48944,2026-07-10T08:50:57.708Z,150.37,completed
,cus_14643,2026-07-23T23:51:17.137Z,917.86,pending
,cus_79116,2026-07-16T00:46:27.553Z,336.59,failed
,cus_90808,2026-07-12T20:39:33.931Z,842.44,pending
,cus_19432,2026-07-24T08:48:23.091Z,762.88,completed
,cus_29934,2026-07-24T05:32:47.049Z,432.48,pending
,cus_48723,2026-07-21T20:01:23.499Z,346.46,pending
,cus_95639,2026-07-23T00:08:55.290Z,581.68,completed
,cus_77179,2026-07-10T13:51:07.648Z,669.21,pending
,cus_60257,2026-07-11T06:08:49.853Z,697.70,completed
,cus_85185,2026-07-19T19:04:48.401Z,73.14,completed
,cus_22711,2026-07-21T23:05:06.583Z,621.81,shipped
,cus_52160,2026-07-22T05:02:04.009Z,965.33,shipped
,cus_27897,2026-07-11T22:38:46.240Z,562.98,shipped
,cus_35512,2026-07-23T22:43:09.590Z,118.61,completed
,cus_57027,2026-07-21T05:56:39.401Z,621.01,completed
,cus_16204,2026-07-16T23:24:46.331Z,107.10,failed
,cus_79368,2026-07-09T22:34:58.808Z,819.73,failed
,cus_98422,2026-07-10T09:09:16.089Z,46.78,shipped
,cus_51455,2026-07-22T22:44:15.781Z,357.67,completed
,cus_54454,2026-07-20T17:35:40.696Z,890.30,completed
,cus_54794,2026-07-19T18:44:33.691Z,739.89,shipped
,cus_77490,2026-07-20T19:50:42.273Z,379.80,shipped
,cus_71123,2026-07-21T13:54:58.028Z,686.95,shipped
,cus_58087,2026-07-13T15:45:53.312Z,676.75,completed
,cus_97455,2026-07-13T10:46:25.902Z,128.00,shipped
,cus_29901,2026-07-23T06:06:02.649Z,25.70,failed
,cus_27925,2026-07-24T01:27:35.790Z,50.99,shipped
,cus_69769,2026-07-22T01:51:41.157Z,275.76,completed
,cus_51920,2026-07-10T21:40:03.684Z,112.87,shipped
,cus_61054,2026-07-22T02:41:37.284Z,848.24,completed
,cus_83498,2026-07-23T13:06:33.717Z,779.52,pending
,cus_31579,2026-07-19T20:40:47.443Z,364.98,completed
,cus_61275,2026-07-19T14:09:25.300Z,965.71,shipped
,cus_14058,2026-07-22T11:26:45.274Z,46.67,pending
,cus_74739,2026-07-17T19:19:58.087Z,791.18,shipped
,cus_91993,2026-07-24T08:31:21.630Z,723.75,failed
,cus_14655,2026-07-23T06:42:59.845Z,883.55,failed
,cus_99424,2026-07-20T02:07:51.599Z,615.30,failed
,cus_25544,2026-07-19T15:10:19.091Z,736.87,pending
,cus_81767,2026-07-19T19:29:49.729Z,206.90,shipped
,cus_52341,2026-07-13T11:22:50.832Z,704.25,pending
,cus_15119,2026-07-22T22:15:03.375Z,33.50,shipped
,cus_30620,2026-07-14T12:33:20.798Z,976.30,completed
,cus_37619,2026-07-13T05:44:06.728Z,672.63,pending
,cus_53839,2026-07-15T14:28:15.132Z,342.22,completed
,cus_17651,2026-07-19T10:09:58.993Z,574.44,completed
,cus_17410,2026-07-09T22:22:27.318Z,362.82,shipped
,cus_21820,2026-07-20T13:27:27.880Z,194.49,shipped
,cus_77923,2026-07-21T10:30:11.969Z,66.74,completed
,cus_95095,2026-07-23T15:00:19.345Z,197.71,pending
,cus_43924,2026-07-15T18:04:27.842Z,479.88,shipped
,cus_45249,2026-07-12T06:06:44.403Z,297.98,pending
,cus_11109,2026-07-17T19:19:46.266Z,938.99,pending
,cus_59457,2026-07-18T12:17:21.141Z,944.52,completed
,cus_78348,2026-07-15T02:09:33.598Z,848.15,completed
,cus_80028,2026-07-18T09:52:18.442Z,100.52,shipped
,cus_51976,2026-07-11T21:54:00.224Z,519.20,completed
,cus_49171,2026-07-13T02:59:35.285Z,233.03,failed
,cus_59237,2026-07-16T18:52:42.049Z,786.45,failed
,cus_60665,2026-07-20T00:45:23.356Z,432.44,shipped
,cus_75462,2026-07-17T03:30:10.003Z,233.50,failed
,cus_36827,2026-07-18T23:16:12.476Z,437.44,shipped
,cus_51574,2026-07-14T15:50:46.596Z,871.63,completed
,cus_73576,2026-07-23T02:56:55.930Z,661.04,completed
,cus_57922,2026-07-15T02:21:51.834Z,105.68,pending
,cus_10820,2026-07-11T02:09:26.477Z,139.66,shipped
,cus_48237,2026-07-11T17:20:40.994Z,854.44,failed
,cus_80829,2026-07-15T02:24:23.753Z,612.29,completed
,cus_11538,2026-07-22T03:35:14.849Z,817.35,completed
,cus_83882,2026-07-15T16:13:39.456Z,917.21,failed
,cus_42572,2026-07-24T07:50:00.621Z,237.49,shipped
,cus_17768,2026-07-24T09:38:24.096Z,173.09,shipped
,cus_67652,2026-07-24T09:41:25.557Z,839.13,completed
,cus_71386,2026-07-22T11:05:39.360Z,91.07,failed
,cus_13189,2026-07-16T18:02:22.357Z,917.32,shipped
,cus_28950,2026-07-24T03:31:27.454Z,12.81,completed
,cus_19637,2026-07-12T06:23:36.851Z,183.55,shipped
,cus_59356,2026-07-09T15:21:31.083Z,947.92,completed
,cus_41139,2026-07-15T00:03:04.570Z,212.38,failed
,cus_86803,2026-07-10T01:10:35.732Z,945.43,shipped
,cus_59859,2026-07-20T10:35:57.356Z,678.57,failed
,cus_86212,2026-07-22T04:02:38.641Z,729.71,failed
,cus_22884,2026-07-14T05:29:41.409Z,714.25,shipped
,cus_92933,2026-07-15T20:02:46.437Z,800.09,pending
,cus_18073,2026-07-22T23:47:18.631Z,184.88,failed
,cus_43191,2026-07-22T12:47:01.205Z,378.41,failed
,cus_77355,2026-07-14T07:27:30.712Z,846.92,failed
,cus_26329,2026-07-11T07:31:00.527Z,30.90,shipped
,cus_61614,2026-07-14T06:58:18.571Z,664.58,failed
,cus_76923,2026-07-12T12:07:51.696Z,163.91,completed
,cus_59142,2026-07-09T19:28:39.882Z,486.38,pending
,cus_64619,2026-07-14T22:11:46.299Z,852.18,completed
,cus_21835,2026-07-18T20:41:48.002Z,612.90,completed
,cus_70647,2026-07-10T06:40:43.748Z,562.07,completed
,cus_94943,2026-07-17T21:50:40.219Z,50.23,failed
,cus_28578,2026-07-18T05:27:20.241Z,168.66,shipped
,cus_85654,2026-07-14T14:57:27.234Z,339.86,pending
,cus_44723,2026-07-18T02:29:53.585Z,118.58,completed
,cus_98692,2026-07-22T17:22:11.633Z,679.06,pending
,cus_42019,2026-07-14T16:36:53.365Z,407.45,pending
,cus_93272,2026-07-21T23:20:28.674Z,82.81,completed
,cus_50505,2026-07-11T16:08:15.019Z,384.46,pending
,cus_65092,2026-07-23T00:00:30.516Z,526.38,pending
,cus_89204,2026-07-16T17:29:07.203Z,63.37,failed
,cus_55511,2026-07-17T16:05:51.970Z,325.31,completed
,cus_59237,2026-07-17T00:15:39.395Z,698.33,pending
,cus_26805,2026-07-12T14:17:11.079Z,288.07,failed
,cus_46339,2026-07-16T08:02:35.132Z,599.96,shipped
,cus_61071,2026-07-19T03:55:07.866Z,824.26,failed
,cus_40332,2026-07-11T14:38:52.087Z,856.12,pending
,cus_12224,2026-07-22T06:56:09.893Z,849.53,completed
,cus_46011,2026-07-11T23:43:25.606Z,412.69,completed
,cus_11308,2026-07-14T01:24:55.340Z,605.05,completed
,cus_18968,2026-07-12T10:07:46.004Z,972.25,completed
,cus_18788,2026-07-24T14:58:22.411Z,605.14,shipped
,cus_90107,2026-07-09T16:43:53.984Z,762.91,shipped
,cus_14220,2026-07-10T06:46:03.776Z,29.17,completed
,cus_41953,2026-07-12T14:39:20.995Z,957.82,shipped
,cus_22764,2026-07-12T06:50:33.815Z,766.10,failed
,cus_47880,2026-07-09T23:03:28.842Z,634.32,pending
,cus_56013,2026-07-16T05:24:40.267Z,817.98,completed
,cus_26876,2026-07-23T11:11:46.591Z,452.05,completed
,cus_59015,2026-07-14T06:56:01.159Z,726.99,failed
,cus_78320,2026-07-18T02:45:58.751Z,848.60,shipped
,cus_99108,2026-07-16T04:54:21.684Z,1002.25,pending
,cus_95458,2026-07-23T06:38:22.824Z,787.85,pending
,cus_31164,2026-07-12T07:15:08.098Z,228.47,failed
,cus_21955,2026-07-19T17:41:47.436Z,217.91,pending
,cus_59727,2026-07-12T01:07:25.921Z,568.41,pending
,cus_88161,2026-07-21T06:20:03.318Z,822.95,completed
,cus_68341,2026-07-24T12:52:48.848Z,864.79,completed
,cus_41875,2026-07-16T15:17:03.958Z,262.68,failed
,cus_25070,2026-07-18T19:53:46.309Z,407.84,completed
,cus_73252,2026-07-20T21:54:32.017Z,106.04,shipped
,cus_72824,2026-07-18T22:31:03.648Z,868.63,completed
,cus_50211,2026-07-19T13:38:47.849Z,488.68,failed
,cus_72294,2026-07-10T11:46:47.594Z,464.76,shipped
,cus_72991,2026-07-22T15:41:23.827Z,516.77,pending
,cus_41249,2026-07-23T23:00:01.151Z,254.35,completed
,cus_33015,2026-07-23T10:46:19.548Z,28.39,pending
,cus_52639,2026-07-22T06:57:13.020Z,808.76,shipped
,cus_72129,2026-07-18T12:32:06.663Z,497.03,completed
,cus_74346,2026-07-15T10:58:26.031Z,999.59,completed
,cus_82583,2026-07-24T05:26:18.532Z,559.13,pending
,cus_15498,2026-07-15T12:10:05.849Z,332.30,completed
,cus_94783,2026-07-12T14:27:10.143Z,501.65,completed
,cus_41453,2026-07-15T13:35:04.014Z,132.44,completed
,cus_32312,2026-07-15T12:35:36.793Z,978.89,pending
,cus_71740,2026-07-16T13:00:48.469Z,343.41,shipped
,cus_94804,2026-07-16T08:49:11.929Z,915.90,shipped
,cus_49763,2026-07-13T02:51:34.987Z,817.05,pending
,cus_80125,2026-07-22T01:50:36.518Z,484.33,failed
,cus_11893,2026-07-21T08:36:26.610Z,983.69,shipped
,cus_95811,2026-07-13T19:14:31.818Z,900.12,completed
,cus_87148,2026-07-11T20:21:34.329Z,173.29,pending
,cus_50586,2026-07-23T02:14:09.862Z,82.51,completed
,cus_52235,2026-07-12T20:19:00.838Z,474.22,failed
,cus_36915,2026-07-15T17:16:17.862Z,401.35,failed
,cus_75639,2026-07-11T09:00:53.395Z,923.87,pending
,cus_57506,2026-07-10T22:18:50.600Z,119.69,shipped
,cus_60978,2026-07-16T02:29:18.114Z,891.68,failed
,cus_34750,2026-07-12T16:56:49.863Z,898.12,failed
,cus_67421,2026-07-18T16:40:30.909Z,669.92,failed
,cus_96317,2026-07-22T12:41:20.770Z,1004.41,pending
,cus_92749,2026-07-21T09:19:46.769Z,627.46,pending
,cus_55100,2026-07-22T07:44:36.356Z,373.82,failed
,cus_84730,2026-07-15T11:26:12.954Z,994.71,shipped
,cus_25083,2026-07-14T22:44:27.898Z,789.61,completed
,cus_84554,2026-07-14T05:44:15.341Z,489.55,shipped
,cus_83690,2026-07-17T14:37:39.122Z,888.14,shipped
,cus_49967,2026-07-11T05:31:19.711Z,868.58,completed
,cus_21523,2026-07-18T04:31:43.978Z,727.11,failed
,cus_81861,2026-07-17T18:58:06.924Z,97.90,pending
,cus_14794,2026-07-10T20:45:05.358Z,317.71,pending
,cus_16616,2026-07-15T10:36:15.562Z,168.51,pending
,cus_68062,2026-07-10T03:37:52.632Z,343.56,failed
,cus_52007,2026-07-13T01:27:34.621Z,17.55,failed
,cus_79193,2026-07-20T05:50:20.895Z,775.58,failed
,cus_27981,2026-07-16T12:59:51.188Z,368.63,completed
,cus_24371,2026-07-23T17:38:03.371Z,783.43,failed
,cus_56993,2026-07-20T08:35:18.917Z,483.31,shipped
,cus_80875,2026-07-16T14:41:30.580Z,30.31,failed
,cus_52046,2026-07-23T01:36:01.654Z,52.97,pending
,cus_77637,2026-07-18T05:35:04.773Z,393.43,pending
,cus_34306,2026-07-24T01:17:38.137Z,667.36,pending
,cus_32966,2026-07-17T21:02:37.232Z,208.74,pending
,cus_44038,2026-07-15T15:07:28.906Z,762.01,completed
,cus_70991,2026-07-21T05:44:07.643Z,284.99,failed
,cus_44993,2026-07-18T12:58:40.153Z,570.43,completed
,cus_60189,2026-07-14T23:26:44.151Z,75.46,completed
,cus_22756,2026-07-17T19:39:56.373Z,238.72,failed
,cus_22069,2026-07-19T22:01:04.797Z,924.41,pending
,cus_76977,2026-07-21T18:33:52.420Z,683.12,failed
,cus_50458,2026-07-22T21:14:56.611Z,36.35,pending
,cus_58957,2026-07-21T19:56:44.362Z,321.04,failed
,cus_54517,2026-07-16T01:17:22.061Z,83.23,pending
,cus_93722,2026-07-21T22:35:04.169Z,321.50,failed
,cus_83804,2026-07-19T11:47:32.887Z,420.82,failed
,cus_43348,2026-07-23T18:47:49.137Z,500.58,failed
,cus_41573,2026-07-23T19:16:05.793Z,200.27,failed
,cus_97704,2026-07-16T07:23:18.081Z,792.72,completed
,cus_59536,2026-07-21T01:14:52.057Z,680.34,completed
,cus_19228,2026-07-23T19:36:36.459Z,417.21,shipped
,cus_79266,2026-07-14T10:35:25.338Z,565.29,shipped
,cus_57752,2026-07-20T05:14:45.253Z,466.19,shipped
,cus_20917,2026-07-15T02:44:49.568Z,733.82,shipped
,cus_12257,2026-07-17T16:24:29.547Z,116.28,failed
,cus_78695,2026-07-10T23:06:57.563Z,457.50,shipped
,cus_79500,2026-07-11T19:52:19.162Z,114.16,failed
,cus_82547,2026-07-21T11:46:34.586Z,644.90,failed
,cus_97144,2026-07-11T08:50:00.533Z,771.38,shipped
,cus_97670,2026-07-14T20:00:05.510Z,701.08,pending
,cus_92297,2026-07-21T03:49:20.097Z,927.33,pending
,cus_18030,2026-07-09T16:02:27.858Z,394.94,completed
,cus_69751,2026-07-11T10:43:48.640Z,10.49,completed
,cus_94535,2026-07-15T13:31:45.291Z,320.95,shipped
,cus_12841,2026-07-15T02:25:41.543Z,391.55,pending
,cus_66831,2026-07-18T16:06:08.975Z,695.96,pending
,cus_60056,2026-07-14T12:20:49.778Z,674.28,completed
,cus_49412,2026-07-16T06:24:12.277Z,824.51,shipped
,cus_89913,2026-07-20T08:28:37.164Z,632.81,failed
,cus_54718,2026-07-21T12:22:15.335Z,932.49,shipped
,cus_89348,2026-07-14T09:31:36.613Z,1004.61,failed
,cus_51571,2026-07-10T23:15:07.872Z,375.24,failed
,cus_19910,2026-07-21T02:39:03.898Z,65.41,failed
,cus_70100,2026-07-21T02:00:25.945Z,874.91,failed
,cus_50214,2026-07-19T21:35:29.444Z,192.18,completed
,cus_37223,2026-07-12T17:54:24.602Z,731.97,completed
,cus_75640,2026-07-18T09:40:00.514Z,18.34,pending
,cus_92671,2026-07-18T13:11:18.878Z,211.80,failed
,cus_87059,2026-07-10T03:56:54.429Z,707.08,shipped
,cus_10922,2026-07-20T21:13:40.970Z,156.33,completed
,cus_76550,2026-07-12T09:06:10.415Z,261.80,pending
,cus_92659,2026-07-14T11:41:21.552Z,325.52,pending
,cus_75273,2026-07-13T08:41:00.324Z,983.11,completed
,cus_54976,2026-07-11T22:42:55.443Z,664.18,failed
,cus_58699,2026-07-20T12:22:56.663Z,526.16,completed
,cus_34808,2026-07-13T09:15:40.037Z,256.85,pending
,cus_34125,2026-07-18T01:12:38.100Z,229.07,pending
,cus_41036,2026-07-16T11:46:49.917Z,645.97,failed
,cus_53863,2026-07-24T06:55:06.789Z,240.80,shipped
,cus_48166,2026-07-24T02:43:54.107Z,113.71,pending
,cus_78620,2026-07-22T05:51:12.113Z,151.68,failed
,cus_47624,2026-07-18T10:44:25.880Z,127.32,shipped
,cus_30676,2026-07-13T14:17:06.397Z,402.73,shipped
,cus_93392,2026-07-18T00:28:30.513Z,412.42,failed
,cus_18034,2026-07-10T10:41:38.960Z,32.92,shipped
,cus_63817,2026-07-21T05:20:49.019Z,383.50,pending
,cus_67096,2026-07-20T08:08:54.982Z,538.13,failed
,cus_83518,2026-07-12T00:46:23.472Z,692.86,shipped
,cus_98544,2026-07-19T23:58:06.696Z,817.46,completed
,cus_86964,2026-07-23T07:48:31.719Z,639.69,completed
,cus_45295,2026-07-14T11:10:43.389Z,744.81,failed
,cus_57213,2026-07-09T18:52:32.542Z,726.80,pending
,cus_63986,2026-07-23T23:14:46.748Z,893.62,completed
,cus_27253,2026-07-22T08:05:23.401Z,969.51,completed
,cus_60096,2026-07-21T12:14:36.228Z,64.63,shipped
,cus_37446,2026-07-10T06:37:09.343Z,732.58,pending
,cus_11179,2026-07-21T12:08:23.452Z,17.79,shipped
,cus_42579,2026-07-15T14:04:28.488Z,69.75,shipped
,cus_71823,2026-07-22T00:56:10.220Z,682.06,shipped
,cus_32006,2026-07-20T15:52:09.133Z,726.90,completed
,cus_26065,2026-07-22T02:20:23.801Z,35.12,completed
,cus_49438,2026-07-21T01:09:21.176Z,757.74,pending
,cus_43943,2026-07-11T21:46:48.172Z,682.43,shipped
,cus_19263,2026-07-24T01:30:05.471Z,142.25,completed
,cus_22463,2026-07-11T02:09:22.433Z,767.12,shipped
,cus_58426,2026-07-11T15:49:37.239Z,398.98,completed
,cus_23802,2026-07-13T01:33:58.073Z,476.68,completed
,cus_69481,2026-07-13T08:23:00.073Z,484.03,failed
,cus_39500,2026-07-11T03:28:49.364Z,855.93,failed
,cus_97149,2026-07-22T15:14:45.270Z,989.74,shipped
,cus_96584,2026-07-11T17:08:30.317Z,731.19,failed
,cus_83496,2026-07-09T16:47:32.783Z,951.43,completed
,cus_20178,2026-07-09T16:36:03.077Z,605.16,failed
,cus_22346,2026-07-14T00:48:44.129Z,301.49,failed
,cus_45174,2026-07-18T01:03:44.591Z,871.48,completed
,cus_58579,2026-07-20T08:09:14.862Z,962.74,completed
,cus_48002,2026-07-15T18:01:04.335Z,651.03,pending
,cus_94330,2026-07-14T02:12:16.248Z,333.92,pending
,cus_28370,2026-07-12T10:26:35.433Z,49.07,completed
,cus_80362,2026-07-23T19:33:35.586Z,87.32,shipped
,cus_20485,2026-07-14T02:22:35.132Z,229.94,pending
,cus_69959,2026-07-22T07:11:13.631Z,915.15,shipped
,cus_12610,2026-07-16T09:36:24.417Z,936.84,shipped
,cus_95048,2026-07-15T21:04:28.281Z,233.26,completed
,cus_65245,2026-07-10T11:55:01.928Z,154.66,pending
,cus_15547,2026-07-19T10:11:52.453Z,271.38,shipped
,cus_69199,2026-07-11T20:44:11.812Z,724.38,completed
,cus_17189,2026-07-15T02:15:04.181Z,311.23,pending
,cus_79967,2026-07-15T00:25:19.695Z,269.82,failed
,cus_70514,2026-07-23T05:49:12.046Z,30.60,shipped
,cus_43451,2026-07-14T03:19:14.537Z,549.01,completed
,cus_31726,2026-07-14T00:14:10.724Z,959.38,failed
,cus_81370,2026-07-24T14:14:55.113Z,367.81,completed
,cus_91314,2026-07-14T23:46:24.285Z,654.07,completed
,cus_35912,2026-07-23T04:55:29.077Z,546.31,shipped
,cus_59486,2026-07-10T16:31:39.748Z,655.84,shipped
,cus_20141,2026-07-24T10:46:34.193Z,751.34,failed
,cus_58090,2026-07-12T03:40:50.798Z,42.06,shipped
,cus_13846,2026-07-20T03:06:38.082Z,324.90,shipped
,cus_88291,2026-07-23T17:59:22.261Z,75.86,completed
,cus_13070,2026-07-21T20:08:39.802Z,576.39,shipped
,cus_94303,2026-07-11T18:53:28.953Z,150.83,completed
,cus_97568,2026-07-11T15:29:00.427Z,179.25,pending
,cus_94030,2026-07-13T21:18:22.951Z,335.30,completed
,cus_46763,2026-07-16T01:04:31.999Z,908.83,completed
,cus_40280,2026-07-15T02:36:48.853Z,189.91,shipped
,cus_20553,2026-07-11T09:24:25.437Z,628.27,completed
,cus_17117,2026-07-20T07:32:36.018Z,1007.77,shipped
,cus_19695,2026-07-14T02:05:53.996Z,784.76,failed
,cus_91878,2026-07-13T13:45:25.123Z,479.41,completed
,cus_35609,2026-07-19T07:27:17.424Z,356.54,pending
,cus_52767,2026-07-20T14:27:47.759Z,73.74,failed
,cus_66576,2026-07-23T11:57:17.154Z,29.01,completed
,cus_31955,2026-07-21T23:45:48.061Z,117.33,pending
,cus_29674,2026-07-11T19:47:58.522Z,20.45,shipped
,cus_36970,2026-07-19T16:04:48.527Z,916.43,failed
,cus_84612,2026-07-24T02:39:07.249Z,707.87,shipped
,cus_41768,2026-07-15T10:15:26.458Z,753.14,pending
,cus_18070,2026-07-11T05:11:04.283Z,369.49,shipped
,cus_33625,2026-07-15T09:28:34.643Z,15.10,pending
,cus_45021,2026-07-10T09:08:40.541Z,864.69,shipped
,cus_48647,2026-07-15T21:31:02.578Z,684.88,shipped
,cus_50261,2026-07-24T12:01:29.430Z,514.69,pending
,cus_26448,2026-07-17T23:23:44.985Z,266.18,pending
,cus_61406,2026-07-10T15:23:50.296Z,287.07,completed
,cus_77242,2026-07-13T23:04:15.966Z,34.66,completed
,cus_64383,2026-07-24T04:14:40.065Z,434.56,shipped
,cus_63796,2026-07-22T19:03:06.369Z,318.06,failed
,cus_52873,2026-07-11T08:40:38.256Z,546.03,shipped
,cus_97896,2026-07-14T19:13:01.518Z,823.37,pending
,cus_29319,2026-07-17T06:20:24.341Z,804.82,shipped
,cus_62432,2026-07-18T02:28:57.986Z,436.96,completed
,cus_35235,2026-07-22T18:26:31.151Z,289.31,shipped
,cus_19035,2026-07-15T15:08:58.106Z,556.10,completed
,cus_72723,2026-07-18T22:06:15.429Z,425.29,failed
,cus_82835,2026-07-16T21:11:30.691Z,841.66,failed
,cus_68960,2026-07-10T06:43:00.713Z,903.49,completed
,cus_23888,2026-07-15T19:01:21.712Z,529.65,completed
,cus_56838,2026-07-22T13:48:30.286Z,905.50,failed
,cus_44488,2026-07-10T10:32:14.152Z,851.73,pending
,cus_29540,2026-07-23T10:03:31.054Z,392.73,completed
,cus_53443,2026-07-12T20:28:00.393Z,512.17,pending
,cus_11849,2026-07-15T01:08:20.876Z,537.80,shipped
,cus_74965,2026-07-20T13:04:26.002Z,423.58,shipped
,cus_75819,2026-07-20T11:23:52.368Z,935.65,shipped
,cus_39506,2026-07-19T20:45:57.693Z,451.58,completed
,cus_92613,2026-07-21T18:30:37.626Z,654.84,pending
,cus_57559,2026-07-20T00:43:20.367Z,946.78,completed
,cus_14715,2026-07-21T17:46:24.243Z,388.81,completed
,cus_82223,2026-07-23T08:21:51.488Z,632.93,failed
,cus_12126,2026-07-10T03:43:42.518Z,386.79,failed
,cus_73127,2026-07-24T11:42:52.352Z,824.95,shipped
,cus_81729,2026-07-13T05:26:16.050Z,496.10,pending
,cus_99583,2026-07-14T10:09:54.189Z,947.89,completed
,cus_11376,2026-07-12T16:30:45.190Z,945.61,pending
,cus_10482,2026-07-10T12:49:52.621Z,160.91,pending
,cus_74791,2026-07-14T14:02:18.139Z,932.20,completed
,cus_69124,2026-07-20T17:55:41.157Z,104.40,completed
,cus_86061,2026-07-23T23:47:09.069Z,820.45,pending
,cus_95316,2026-07-15T02:47:08.652Z,480.73,completed
,cus_80261,2026-07-12T17:30:46.101Z,826.78,pending
,cus_41771,2026-07-13T01:47:48.995Z,1006.98,shipped
,cus_70818,2026-07-21T08:11:46.447Z,921.19,completed
,cus_91080,2026-07-10T15:03:51.391Z,645.89,shipped
,cus_20087,2026-07-16T16:43:42.343Z,33.70,shipped
,cus_21291,2026-07-18T11:11:59.445Z,177.53,pending
,cus_85674,2026-07-12T22:45:04.839Z,576.31,pending
,cus_26108,2026-07-13T22:25:10.448Z,10.50,shipped
,cus_91328,2026-07-17T02:34:45.443Z,931.58,failed
,cus_12048,2026-07-24T08:09:33.422Z,933.80,failed
,cus_73489,2026-07-13T16:16:22.436Z,750.73,shipped
,cus_58184,2026-07-21T04:04:40.775Z,278.81,completed
,cus_16014,2026-07-18T05:38:26.937Z,222.22,pending
